Gene,Gene_name,Reliability,Main_location,Additional_location,Extracellular_location,Enhanced,Supported,Approved,Uncertain,SCVintensity,SCVspatial,Cell_cycle_dependency,GO_id,compartment,Multilocalizing,SCV,mitosis,enzyme,Protein,IsCCD,IsNonCCD,IsInterphaseCCD,IsMitoticCCD,IsTranscriptRegCCD,IsNonTranscriptRegCCD,Melting Temperature (deg C),Log2 Length,Disordered Residue Fraction,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ENSG00000118523,CTGF,Approved,Golgi apparatus;Vesicles,,Predicted to be secreted,,,Golgi apparatus;Vesicles,,Golgi apparatus,,,Golgi apparatus (GO:0005794);Vesicles (GO:0043231),cyto,TRUE,TRUE,False,FALSE,CTGF,False,False,False,False,False,False,54.19747437,,,,,,,,
ENSG00000118579,MED28,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,TRUE,MED28,False,False,False,False,False,False,50.584421,7.475733431,0.297752809,,,,,,
ENSG00000118596,SLC16A7,Supported,Plasma membrane,Nucleoplasm,,,Plasma membrane,,Nucleoplasm,,,,Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,SLC16A7,False,False,False,False,False,False,62.964901299999994,,,,,,,,
ENSG00000118640,VAMP8,Approved,Golgi apparatus;Plasma membrane,Nucleoplasm,,,,Golgi apparatus;Plasma membrane,Nucleoplasm,,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,VAMP8,False,False,False,False,False,False,60.90727236,6.64385619,0.12,,,,,,
ENSG00000118689,FOXO3,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,FOXO3,False,False,False,False,False,False,48.84003429,9.394462695,0.7696879640000001,,,,,,
ENSG00000118690,ARMC2,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ARMC2,False,False,False,False,False,False,,9.759888183,0.253748558,,,,,,
ENSG00000118705,RPN2,Supported,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,Endoplasmic reticulum,,,Endoplasmic reticulum (GO:0005783),cyto,FALSE,TRUE,False,TRUE,RPN2,False,False,False,False,False,False,52.47570348,9.301496195,0.0015847860000000001,,,,,,
ENSG00000118707,TGIF2,Enhanced,Nucleoplasm,Centrosome,,Nucleoplasm,,Centrosome,,,,,Centrosome (GO:0005813);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,TGIF2,False,False,False,False,False,False,45.30310623,7.888743249,0.544303798,,,,,,
ENSG00000118762,PKD2,Supported,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,,,,Endoplasmic reticulum (GO:0005783),cyto,FALSE,FALSE,False,FALSE,PKD2,False,False,False,False,False,False,51.60643229,9.918863237,0.32334710699999997,,,,,,
ENSG00000118777,ABCG2,Supported,Plasma membrane,Nucleoplasm,,Plasma membrane,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,TRUE,ABCG2,False,False,False,False,False,False,60.20421877,9.355351096,0.009160305,,,,,,
ENSG00000118785,SPP1,Enhanced,Golgi apparatus,,Predicted to be secreted,Golgi apparatus,,,,,,,Golgi apparatus (GO:0005794),cyto,FALSE,FALSE,False,FALSE,SPP1,False,False,False,False,False,False,61.71074237,,,,,,,,
ENSG00000118804,STBD1,Approved,Endoplasmic reticulum,,,,,Endoplasmic reticulum,,,,,Endoplasmic reticulum (GO:0005783),cyto,FALSE,FALSE,False,FALSE,STBD1,False,False,False,False,False,False,47.70866745,8.483815777,0.46927374299999997,,,,,,
ENSG00000118816,CCNI,Approved,Golgi apparatus,Nuclear bodies;Nucleoplasm,,Golgi apparatus,,Nuclear bodies;Nucleoplasm,,,,,Golgi apparatus (GO:0005794);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,CCNI,False,False,False,False,False,False,,8.558420713,0.10344827599999999,,,,,,
ENSG00000118855,MFSD1,Approved,Plasma membrane,Cytosol,,,,Cytosol;Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,MFSD1,False,False,False,False,False,False,55.20526759,8.861086906,0.012903226,,,,,,
ENSG00000118873,RAB3GAP2,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,RAB3GAP2,False,False,False,False,False,False,46.68380368,,,,,,,,
ENSG00000118894,EEF2KMT,Uncertain,Vesicles,,,,,,Vesicles,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,EEF2KMT,False,False,False,False,False,False,48.3606845,,,,,,,,
ENSG00000118898,PPL,Approved,Plasma membrane,Cytosol;Nucleoplasm,,,Plasma membrane,Cytosol;Nucleoplasm,,,Nucleoplasm;Plasma membrane,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,PPL,False,False,False,False,False,False,49.93130434,,,,,,,,
ENSG00000118900,UBN1,Supported,Nucleoplasm,Nuclear bodies,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,UBN1,False,False,False,False,False,False,43.69145362,10.14720492,0.626102293,,,,,,
ENSG00000118922,KLF12,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,KLF12,False,False,False,False,False,False,53.49854577,8.651051691000001,0.626865672,,,,,,
ENSG00000118939,UCHL3,Supported,Cytosol;Nucleoplasm,,,,Cytosol,Nucleoplasm,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,UCHL3,False,True,False,False,False,False,51.50283198,7.8454900510000005,0.10869565199999999,,,,,,
ENSG00000118946,PCDH17,Approved,Cytosol,Plasma membrane;Vesicles,,,,Cytosol;Plasma membrane;Vesicles,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,PCDH17,False,False,False,False,False,False,53.224112600000005,,,,,,,,
ENSG00000118960,HS1BP3,Approved,Nucleoli,Cytosol,,,,Cytosol;Nucleoli,,,Cytosol;Nucleoli,,Cytosol (GO:0005829);Nucleoli (GO:0005730),cell,TRUE,TRUE,False,FALSE,HS1BP3,False,True,False,False,False,False,48.68173631,,,,,,,,
ENSG00000118971,CCND2,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654),nuc,FALSE,TRUE,False,FALSE,CCND2,True,False,True,False,True,False,50.55955295,8.174925683,0.079584775,,,,,,
ENSG00000118985,ELL2,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,Nucleoplasm (GO:0005654),nuc,FALSE,TRUE,False,FALSE,ELL2,False,True,False,False,False,False,45.62071838,9.321928095,0.503125,,,,,,
ENSG00000119004,CYP20A1,Uncertain,Actin filaments;Cell Junctions;Plasma membrane,Nucleoplasm,,,,,Actin filaments;Cell Junctions;Nucleoplasm;Plasma membrane,Nucleoplasm,,,Actin filaments (GO:0015629);Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,CYP20A1,False,True,False,False,False,False,54.43704,,,,,,,,
ENSG00000119041,GTF3C3,Supported,Nuclear membrane;Nucleoplasm,,,,Nucleoplasm,Nuclear membrane,,,,,Nuclear membrane (GO:0031965);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,GTF3C3,False,False,False,False,False,False,44.84936088,,,,,,,,
ENSG00000119042,SATB2,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,SATB2,False,False,False,False,False,False,44.9923284,9.517669388,0.418826739,,,,,,
ENSG00000119048,UBE2B,Supported,Nucleoplasm;Plasma membrane,Cytosol;Vesicles,,,Cytosol;Nucleoplasm;Plasma membrane;Vesicles,,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,UBE2B,False,False,False,False,False,False,52.14090039,7.247927513,0.230263158,,,,,,
ENSG00000119125,GDA,Approved,Nucleoplasm,,,,,Nucleoplasm,,Nucleoplasm,,,Nucleoplasm (GO:0005654),nuc,FALSE,TRUE,False,TRUE,GDA,False,True,False,False,False,False,62.72944492,,,,,,,,
ENSG00000119138,KLF9,Supported,Nucleoplasm,Cytosol;Plasma membrane,,,Nucleoplasm,,Cytosol;Plasma membrane,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,KLF9,False,False,False,False,False,False,,7.930737337999999,0.495901639,,,,,,
ENSG00000119139,TJP2,Enhanced,Cell Junctions;Plasma membrane,Nucleoplasm,,Cell Junctions;Plasma membrane,,Nucleoplasm,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,TJP2,False,False,False,False,False,False,48.88091744,,,,,,,,
ENSG00000119231,SENP5,Approved,Nucleoli;Nucleoplasm,Centrosome;Cytosol,,,Nucleoli,,Centrosome;Cytosol;Nucleoplasm,Nucleoli,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,SENP5,False,False,False,False,False,False,,9.560332834,0.271523179,,,,,,
ENSG00000119242,CCDC92,Supported,Centrosome,Nucleoplasm,,,Centrosome,Nucleoplasm,,,,,Centrosome (GO:0005813);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,CCDC92,False,False,False,False,False,False,51.05412872,,,,,,,,
ENSG00000119280,C1orf198,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,C1orf198,False,False,False,False,False,False,44.52047275,,,,,,,,
ENSG00000119285,HEATR1,Enhanced,Nucleoli fibrillar center,Mitochondria,,Mitochondria;Nucleoli fibrillar center,,,,Mitochondria;Nucleoli fibrillar center,,,Mitochondria (GO:0005739);Nucleoli fibrillar center (GO:0001650),cell,TRUE,TRUE,False,FALSE,HEATR1,False,False,False,False,False,False,47.40269918,,,,,,,,
ENSG00000119314,PTBP3,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,PTBP3,False,False,False,False,False,False,44.71933487,9.108524457,0.115942029,,,,,,
ENSG00000119318,RAD23B,Supported,Cytosol;Nucleoplasm,,,,Cytosol;Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,RAD23B,False,True,False,False,False,False,62.18821335,,,,,,,,
ENSG00000119321,FKBP15,Approved,Nucleoli,Cytosol,,,,Cytosol;Nucleoli,,,,,Cytosol (GO:0005829);Nucleoli (GO:0005730),cell,TRUE,FALSE,False,FALSE,FKBP15,False,False,False,False,False,False,48.56952168,,,,,,,,
ENSG00000119328,FAM206A,Supported,Cytosol;Nucleoplasm,Cytokinetic bridge,,,Cytosol;Nucleoplasm,Cytokinetic bridge,,Cytosol,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171);Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,FAM206A,True,False,False,True,False,True,49.59363237,,,,,,,,
ENSG00000119333,WDR34,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,WDR34,False,False,False,False,False,False,49.92031979,,,,,,,,
ENSG00000119335,SET,Enhanced,Nucleoplasm,Lipid droplets,,Lipid droplets;Nucleoplasm,,,,Nucleoplasm,,,Lipid droplets (GO:0005811);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,SET,False,False,False,False,False,False,59.82300254,8.17990909,0.6724137929999999,,,,,,
ENSG00000119383,PTPA,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,PTPA,False,False,False,False,False,False,,8.483815777,0.10893854800000001,,,,,,
ENSG00000119392,GLE1,Supported,Nuclear membrane,Nucleoli,,,Nuclear membrane,Nucleoli,,,,,Nuclear membrane (GO:0031965);Nucleoli (GO:0005730),nuc,TRUE,FALSE,False,FALSE,GLE1,False,False,False,False,False,False,46.20632428,9.447083226,0.270773639,,,,,,
ENSG00000119396,RAB14,Supported,Vesicles,,,,Vesicles,,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,TRUE,RAB14,False,False,False,False,False,False,59.42980497,7.74819285,0.15348837199999998,,,,,,
ENSG00000119397,CNTRL,Supported,Centrosome,Cytosol,,,Centrosome,Cytosol,,,,,Centrosome (GO:0005813);Cytosol (GO:0005829),cyto,TRUE,FALSE,False,FALSE,CNTRL,False,False,False,False,False,False,,11.183015,0.317419355,,,,,,
ENSG00000119401,TRIM32,Approved,Intermediate filaments,,,,,Intermediate filaments,,Intermediate filaments,,,Intermediate filaments (GO:0045111),cyto,FALSE,TRUE,False,FALSE,TRIM32,False,True,False,False,False,False,49.62962664,,,,,,,,
ENSG00000119402,FBXW2,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,FBXW2,False,False,False,False,False,False,52.43831708,8.826548487,0.0,,,,,,
ENSG00000119408,NEK6,Supported,Cytosol;Nucleoplasm,Centriolar satellite,,,Centriolar satellite;Cytosol;Nucleoplasm,,,,,,Centriolar satellite (GO:0034451);Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,NEK6,False,False,False,False,False,False,45.66252656,8.290018847,0.10862619800000001,,,,,,
ENSG00000119411,BSPRY,Uncertain,Nucleoplasm,Cytosol,,,Cytosol,,Nucleoplasm,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,BSPRY,False,False,False,False,False,False,49.93511794,8.651051691000001,0.087064677,,,,,,
ENSG00000119421,NDUFA8,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,Mitochondria (GO:0005739),cyto,FALSE,TRUE,False,TRUE,NDUFA8,False,False,False,False,False,False,53.720305700000004,,,,,,,,
ENSG00000119431,HDHD3,Enhanced,Nucleoli,Vesicles,,Nucleoli;Vesicles,,,,,,,Nucleoli (GO:0005730);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,HDHD3,False,False,False,False,False,False,56.50667515,7.971543554,0.0,,,,,,
ENSG00000119446,RBM18,Enhanced,Nucleoplasm,Cytokinetic bridge;Cytosol,,Cytosol;Nucleoplasm,,Cytokinetic bridge,,Cytokinetic bridge;Nucleoplasm,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171);Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,True,FALSE,RBM18,True,False,False,True,False,True,46.28887976,7.569855607999999,0.10526315800000001,,,,,,
ENSG00000119471,HSDL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,HSDL2,False,False,False,False,False,False,50.29533883,8.707359132,0.028708134,,,,,,
ENSG00000119487,MAPKAP1,Supported,Nucleoplasm,Cytosol,,,Nucleoplasm,Cytosol,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,MAPKAP1,False,False,False,False,False,False,46.95387856,,,,,,,,
ENSG00000119509,INVS,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,INVS,False,False,False,False,False,False,,10.05663772,0.364319249,,,,,,
ENSG00000119522,DENND1A,Supported,Cytosol;Vesicles,Nucleoplasm,,,Vesicles,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,DENND1A,False,False,False,False,False,False,48.3675021,,,,,,,,
ENSG00000119523,ALG2,Enhanced,Actin filaments;Cytosol,,,Actin filaments;Cytosol,,,,Actin filaments,,,Actin filaments (GO:0015629);Cytosol (GO:0005829),cyto,TRUE,TRUE,False,TRUE,ALG2,False,True,False,False,False,False,50.88719402,8.700439718,0.019230768999999998,,,,,,
ENSG00000119541,VPS4B,Approved,Vesicles,Intermediate filaments,,,,Vesicles,Intermediate filaments,,Vesicles,,Intermediate filaments (GO:0045111);Vesicles (GO:0043231),cyto,TRUE,TRUE,False,FALSE,VPS4B,False,True,False,False,False,False,50.95544929,8.794415866,0.256756757,,,,,,
ENSG00000119596,YLPM1,Supported,Nuclear speckles;Nucleoplasm,,,,Nuclear speckles;Nucleoplasm,,,,,,Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,YLPM1,False,False,False,False,False,False,48.61792948,11.06743436,0.8159366259999999,,,,,,
ENSG00000119599,DCAF4,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,DCAF4,False,False,False,False,False,False,,8.951284715,0.191919192,,,,,,
ENSG00000119616,FCF1,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,FCF1,False,False,False,False,False,False,,7.62935662,0.151515152,,,,,,
ENSG00000119636,BBOF1,Approved,Nucleoplasm;Plasma membrane,Centriolar satellite,,,,Centriolar satellite;Nucleoplasm;Plasma membrane,,,,,Centriolar satellite (GO:0034451);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,BBOF1,False,False,False,False,False,False,,9.047123912,0.25141776899999996,,,,,,
ENSG00000119638,NEK9,Approved,Mitochondria,,,,,Mitochondria,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,NEK9,False,False,False,False,False,False,51.2323093,9.93516505,0.246169561,,,,,,
ENSG00000119640,ACYP1,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol;Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,TRUE,ACYP1,False,False,False,False,False,False,53.36849872,6.62935662,0.12121212099999999,,,,,,
ENSG00000119650,IFT43,Supported,Microtubules,Centriolar satellite,,,Centriolar satellite;Microtubules,,,,,,Centriolar satellite (GO:0034451);Microtubules (GO:0015630),cyto,TRUE,FALSE,False,FALSE,IFT43,False,False,False,False,False,False,,7.700439717999999,0.331730769,,,,,,
ENSG00000119661,DNAL1,Approved,Centriolar satellite;Nucleoplasm,,,,,Centriolar satellite;Nucleoplasm,,,,,Centriolar satellite (GO:0034451);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,DNAL1,False,False,False,False,False,False,52.23290316,7.569855607999999,0.047368420999999994,,,,,,
ENSG00000119669,IRF2BPL,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,IRF2BPL,False,False,False,False,False,False,46.50247821,,,,,,,,
ENSG00000119673,ACOT2,Approved,Mitochondria,,,,,Mitochondria,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,TRUE,ACOT2,False,False,False,False,False,False,49.95484776,8.915879379,0.014492753999999998,,,,,,
ENSG00000119681,LTBP2,Approved,Nucleoplasm,,Predicted to be secreted,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,LTBP2,False,False,False,False,False,False,57.85121021,10.83051521,0.275672707,,,,,,
ENSG00000119684,MLH3,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,MLH3,False,False,False,False,False,False,43.22582522,10.50481899,0.253269098,,,,,,
ENSG00000119685,TTLL5,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,FALSE,TTLL5,False,False,False,False,False,False,,10.32305476,0.38485558200000003,,,,,,
ENSG00000119689,DLST,Approved,Mitochondria;Nucleoplasm,,,,Nucleoplasm,Mitochondria,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,DLST,False,False,False,False,False,False,65.07510583,,,,,,,,
ENSG00000119698,PPP4R4,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,PPP4R4,False,False,False,False,False,False,48.62526135,,,,,,,,
ENSG00000119699,TGFB3,Approved,Vesicles,,Predicted to be secreted,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,TGFB3,False,False,False,False,False,False,,8.686500527,0.097087379,,,,,,
ENSG00000119705,SLIRP,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,Mitochondria (GO:0005739),cyto,FALSE,TRUE,False,FALSE,SLIRP,False,True,False,False,False,False,50.53178203,6.768184325,0.174311927,,,,,,
ENSG00000119707,RBM25,Enhanced,Nuclear speckles,,,Nuclear speckles,,,,,,,Nuclear speckles (GO:0016607),nuc,FALSE,FALSE,False,FALSE,RBM25,False,False,False,False,False,False,48.12157767,9.719388821,0.516014235,,,,,,
ENSG00000119711,ALDH6A1,Enhanced,Mitochondria,,,Mitochondria,,,,Mitochondria,,,Mitochondria (GO:0005739),cyto,FALSE,TRUE,False,TRUE,ALDH6A1,False,True,False,False,False,False,48.77954505,,,,,,,,
ENSG00000119718,EIF2B2,Approved,Focal adhesion sites;Plasma membrane,Nucleoplasm,,,,Focal adhesion sites;Nucleoplasm;Plasma membrane,,,,,Focal adhesion sites (GO:0005925);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,EIF2B2,False,False,False,False,False,False,54.46575279999999,,,,,,,,
ENSG00000119720,NRDE2,Supported,Mitochondria;Nucleoplasm,,,,Mitochondria;Nucleoplasm,,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,NRDE2,False,False,False,False,False,False,49.44319444,10.18487534,0.237972509,,,,,,
ENSG00000119725,ZNF410,Approved,Nuclear bodies,,,,,Nuclear bodies,,Nuclear bodies,,,Nuclear bodies (GO:0016604),nuc,FALSE,TRUE,False,FALSE,ZNF410,True,False,True,False,False,True,47.62998676,,,,,,,,
ENSG00000119729,RHOQ,Approved,Cytosol;Vesicles,,,,,Cytosol;Vesicles,,Vesicles,,,Cytosol (GO:0005829);Vesicles (GO:0043231),cyto,TRUE,TRUE,False,FALSE,RHOQ,False,True,False,False,False,False,,7.679480099999999,0.0,,,,,,
ENSG00000119760,SUPT7L,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,SUPT7L,False,False,False,False,False,False,47.11369979,,,,,,,,
ENSG00000119772,DNMT3A,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,Nucleoplasm (GO:0005654),nuc,FALSE,TRUE,False,TRUE,DNMT3A,False,False,False,False,False,False,45.04346436,,,,,,,,
ENSG00000119777,TMEM214,Supported,Cytosol;Endoplasmic reticulum;Golgi apparatus,,,,Endoplasmic reticulum,Cytosol;Golgi apparatus,,,,,Cytosol (GO:0005829);Endoplasmic reticulum (GO:0005783);Golgi apparatus (GO:0005794),cyto,TRUE,FALSE,False,FALSE,TMEM214,False,False,False,False,False,False,50.35006625,,,,,,,,
ENSG00000119778,ATAD2B,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ATAD2B,False,False,False,False,False,False,59.71333902,,,,,,,,
ENSG00000119782,FKBP1B,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,FKBP1B,False,False,False,False,False,False,55.26033632,,,,,,,,
ENSG00000119787,ATL2,Supported,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,,,,Endoplasmic reticulum (GO:0005783),cyto,FALSE,FALSE,False,FALSE,ATL2,False,False,False,False,False,False,50.97909904,9.893301531,0.14931650900000001,,,,,,
ENSG00000119801,YPEL5,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,YPEL5,False,False,False,False,False,False,50.89114241,6.918863237,0.049586777,,,,,,
ENSG00000119812,FAM98A,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,FAM98A,False,False,False,False,False,False,50.77700433,,,,,,,,
ENSG00000119820,YIPF4,Supported,Golgi apparatus,Plasma membrane;Vesicles,,,Golgi apparatus,Plasma membrane;Vesicles,,,,,Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,YIPF4,False,False,False,False,False,False,57.43655747,7.930737337999999,0.069672131,,,,,,
ENSG00000119844,AFTPH,Supported,Cytosol,Golgi apparatus;Vesicles,,,Cytosol;Golgi apparatus;Vesicles,,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,AFTPH,False,False,False,False,False,False,50.77679078,,,,,,,,
ENSG00000119862,LGALSL,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,LGALSL,False,False,False,False,False,False,53.23821492,,,,,,,,
ENSG00000119865,CNRIP1,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,CNRIP1,False,False,False,False,False,False,53.09234278,,,,,,,,
ENSG00000119866,BCL11A,Supported,Nucleoplasm,Nuclear bodies,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,BCL11A,False,False,False,False,False,False,44.06363167,,,,,,,,
